date,eurusd,log_return
2020-11-19,1.0900053103595957,0.012719207595922544
2020-11-20,1.0772657607944585,-0.01175644012993847
2020-11-23,1.079586419619621,0.002151895008614277
2020-11-24,1.0747455456759545,-0.0044940911328261585
2020-11-25,1.0818248323443442,0.006565342980837649
2020-11-26,1.0791793966373833,-0.002448340445575403
2020-11-27,1.0663634554548074,-0.011946714183058108
2020-11-30,1.0629855596164575,-0.003172705505719825
2020-12-01,1.06592703676916,0.00276336288253351
2020-12-02,1.0664907101508274,0.0005286707031115778
2020-12-03,1.0638399531584861,-0.002488588655294527
2020-12-04,1.0636899482744278,-0.0001410131854841859
2020-12-07,1.0578437176911162,-0.005511338778443647
2020-12-08,1.0530819098533228,-0.0045115904157431025
2020-12-09,1.062027521971306,0.008458820449436237
2020-12-10,1.0567779400673587,-0.004955237976948718
2020-12-11,1.049928042398729,-0.006502968961980368
2020-12-14,1.047438790631146,-0.002373693430421632
2020-12-15,1.0451291957267077,-0.0022074272925252103
2020-12-16,1.0388638224085358,-0.006012872538915234
2020-12-17,1.0341740882709425,-0.004524511697356862
2020-12-18,1.0367305256594224,0.0024689101273431616
2020-12-21,1.0432403633532092,0.006259567366029728
2020-12-22,1.0504149392778714,0.006853663064519386
2020-12-23,1.0548134250370735,0.004178636611516705
2020-12-24,1.0604248400985639,0.005305717391479538
2020-12-25,1.0478570697515912,-0.011922427600998993
2020-12-28,1.049222229633332,0.0013019632352313307
2020-12-29,1.0526001245959866,0.003214256299128304
2020-12-30,1.0469709493895696,-0.005362227327626354
2020-12-31,1.053293393405421,0.006020635579090695
2021-01-01,1.0517644766210437,-0.0014526128473640668
2021-01-04,1.0498586589989998,-0.0018136630798877562
2021-01-05,1.0565842615788124,0.00638576566097733
2021-01-06,1.0502253612687957,-0.006036539372901446
2021-01-07,1.0489249859271106,-0.0012389541413863198
2021-01-08,1.0504877612930126,0.0014887740932526122
2021-01-11,1.0463827280229228,-0.003915395381159245
2021-01-12,1.0467113552565037,0.00031401095527109485
2021-01-13,1.045992393901463,-0.0006871124339664011
2021-01-14,1.0493094021071157,0.0031661414913146876
2021-01-15,1.054854796571033,0.005270888370812368
2021-01-18,1.0562997767905848,0.0013689006607367632
2021-01-19,1.055987455601689,-0.0002957184859921219
2021-01-20,1.063698856760353,0.007276015450068847
2021-01-21,1.0587703038200376,-0.0046441775364831
2021-01-22,1.0553595487008545,-0.003226630638861812
2021-01-25,1.057482758517473,0.002009814479826018
2021-01-26,1.0599047882817836,0.0022877539110340364
2021-01-27,1.0586600814344225,-0.0011750473241308734
2021-01-28,1.0548407858002733,-0.003614192783911785
2021-01-29,1.0611263243553573,0.0059410725364766395
2021-02-01,1.0674468423477503,0.005938754342748084
2021-02-02,1.072880626321318,0.005077536710908312
2021-02-03,1.0768556178477782,0.0036981244256799467
2021-02-04,1.0788076316366673,0.0018110568270758576
2021-02-05,1.075582128925811,-0.002994356155914174
2021-02-08,1.0721041223674062,-0.0032388432870006645
2021-02-09,1.0733853096685053,0.0011943078667795426
2021-02-10,1.0623170670219328,-0.01036506009429354
2021-02-11,1.073729240659978,0.010685425856205688
2021-02-12,1.0699632587832881,-0.003513550336097543
2021-02-15,1.0805843238017812,0.009877625085107061
2021-02-16,1.083133077115064,0.0023559033088710046
2021-02-17,1.0934440579970774,0.009474562465993569
2021-02-18,1.0669908902239444,-0.024489966622362497
2021-02-19,1.0789841273828054,0.011177541143038344
2021-02-22,1.0750160982771961,-0.003684339070124207
2021-02-23,1.059538706056565,-0.014502006170194287
2021-02-24,1.0594893938335,-4.654230217774474e-05
2021-02-25,1.056237148928643,-0.0030743552162496787
2021-02-26,1.0645397187833838,0.007829783884586702
2021-03-01,1.0845192143594988,0.01859425157452871
2021-03-02,1.0802793291740667,-0.003917122560380862
2021-03-03,1.070730706352131,-0.008878327284782939
2021-03-04,1.0767540457475195,0.005609683780033403
2021-03-05,1.0729590932328883,-0.003530663127101069
2021-03-08,1.0706761133167477,-0.00213000866221065
2021-03-09,1.0683204480074244,-0.002202590040838323
2021-03-10,1.077375584962617,0.008440329452715042
2021-03-11,1.0824757594564707,0.0047227175949672295
2021-03-12,1.0829515520808697,0.00043944456553278444
2021-03-15,1.087428385645198,0.0041253974345619865
2021-03-16,1.0598291131944448,-0.025707948371965522
2021-03-17,1.0492134954166183,-0.01006684965445201
2021-03-18,1.0563953562028399,0.006821674055440624
2021-03-19,1.07123869233231,0.013953129730609942
2021-03-22,1.0765421038558798,0.00493851356868702
2021-03-23,1.0754813843979143,-0.0009857880730891333
2021-03-24,1.0722325466351494,-0.0030253938328321933
2021-03-25,1.0738152188410575,0.0014749648337718246
2021-03-26,1.088964323888237,0.014009151192742611
2021-03-29,1.0764722351822724,-0.011537837240247428
2021-03-30,1.0571684539040391,-0.018095181726587
2021-03-31,1.0632520419407876,0.005738111606612251
2021-04-01,1.0576754837435878,-0.005258615375011294
2021-04-02,1.057643995860484,-2.9771278910455112e-05
2021-04-05,1.0612389224563414,0.0033932314184215856
2021-04-06,1.0503411796568844,-0.010321975988566663
2021-04-07,1.048945972405162,-0.0013292202124668834
2021-04-08,1.058447467314522,0.009017356809499492
2021-04-09,1.0529799460197293,-0.005178992638878846
2021-04-12,1.0612368334960096,0.007810863611856303
2021-04-13,1.055591424155559,-0.005333850494809306
2021-04-14,1.0548864670855624,-0.000668054471587215
2021-04-15,1.0596611012423698,0.004515994194589541
2021-04-16,1.0567471158586859,-0.002753709989891426
2021-04-19,1.0539622571651168,-0.002638790868251188
2021-04-20,1.0579624877384324,0.003788236646994604
2021-04-21,1.057592332390057,-0.00034993690414542034
2021-04-22,1.057467332548178,-0.00011819982584544697
2021-04-23,1.0492266101779777,-0.007823409214452806
2021-04-26,1.0504932835173162,0.0012065166375743869
2021-04-27,1.0559589428241687,0.005189456949993544
2021-04-28,1.052274719088359,-0.0034950845845887965
2021-04-29,1.0501553744157648,-0.0020160911861029918
2021-04-30,1.0520743749916814,0.0018256816216000796
2021-05-03,1.0552831007774337,0.003045262422114975
2021-05-04,1.064443924490069,0.008643453271652883
2021-05-05,1.0648171089339573,0.0003505295422696203
2021-05-06,1.061352028959143,-0.0032594613296132863
2021-05-07,1.0549891474672142,-0.0060131142700175985
2021-05-10,1.0545504878461818,-0.00041588185404226735
2021-05-11,1.0531678459088365,-0.0013119799866325652
2021-05-12,1.0537762944722422,0.000577564984906978
2021-05-13,1.0587228089613168,0.004683101187005399
2021-05-14,1.0416938496457677,-0.016215194605717534
2021-05-17,1.0382558777553745,-0.003305825113063758
2021-05-18,1.056719768483579,0.017627287317148806
2021-05-19,1.05865076400992,0.0018256811589569336
2021-05-20,1.0610141953245849,0.002230005533362514
2021-05-21,1.0637092008706939,0.00253680737569819
2021-05-24,1.0585885976023501,-0.004825536933103461
2021-05-25,1.050171027663707,-0.007983474784103883
2021-05-26,1.046942957699574,-0.0030785856526794747
2021-05-27,1.0527982719024398,0.005577191415592993
2021-05-28,1.0511258060538395,-0.0015898541381843892
2021-05-31,1.0618689628753641,0.010168742064589849
2021-06-01,1.0631671458803864,0.0012217986896000677
2021-06-02,1.0653009222660563,0.0020049885947685184
2021-06-03,1.0741077316939893,0.008232984527629536
2021-06-04,1.0673886081595305,-0.006275187548250294
2021-06-07,1.0683523416232648,0.0009024816696458909
2021-06-08,1.0622919969529099,-0.005688758939583996
2021-06-09,1.0727766940224197,0.009821493233162101
2021-06-10,1.0681820536839441,-0.0042921400490439215
2021-06-11,1.0808605528795625,0.011799343812957094
2021-06-14,1.0799369017478049,-0.0008549169530316231
2021-06-15,1.0876886384836477,0.007152314490983441
2021-06-16,1.0904425739783847,0.0025287153927744666
2021-06-17,1.0788254941503364,-0.010710701048843377
2021-06-18,1.0693382897801609,-0.008832907550074223
2021-06-21,1.052810759207534,-0.015576535257898982
2021-06-22,1.0542790718717248,0.0013936879958319354
2021-06-23,1.0556918920910918,0.0013391847135767604
2021-06-24,1.0708470750341748,0.01425362032950507
2021-06-25,1.07166083074085,0.000759629165066153
2021-06-28,1.0730322175244946,0.001278865497010881
2021-06-29,1.0739205002470755,0.0008274823808778337
2021-06-30,1.075824098035073,0.0017709994825077652
2021-07-01,1.0753753577413243,-0.00041720008719108026
2021-07-02,1.0803352638468426,0.004601651824780922
2021-07-05,1.077791144868789,-0.002357711898896317
2021-07-06,1.0736552944985385,-0.003844720825215281
2021-07-07,1.0674916422785055,-0.005757352883877756
2021-07-08,1.0612270315649384,-0.005885821246260102
2021-07-09,1.0672654027369743,0.00567386312867816
2021-07-12,1.0680676520571157,0.0007514044294744532
2021-07-13,1.066976780313721,-0.0010218727271259775
2021-07-14,1.0680623161042089,0.0010168768205225526
2021-07-15,1.065273819306565,-0.002614213802910312
2021-07-16,1.0751982344967028,0.009273175317173157
2021-07-19,1.083502308362837,0.007693623698463617
2021-07-20,1.0831042311753944,-0.00036746606701063
2021-07-21,1.0871514078382765,0.003729681685102876
2021-07-22,1.0852899560581961,-0.001713696182155014
2021-07-23,1.071308602675949,-0.012966297514676428
2021-07-26,1.0747158888128143,0.0031754427905875265
2021-07-27,1.0794890680361875,0.004431506871807517
2021-07-28,1.0826018614443051,0.002879430755095655
2021-07-29,1.0783015629912518,-0.003980098398884413
2021-07-30,1.0816615198948822,0.0031111268894990912
2021-08-02,1.0863769970718131,0.004350000773276616
2021-08-03,1.0931604991449178,0.006224737118243909
2021-08-04,1.0892951935639563,-0.003542165493074831
2021-08-05,1.0915014784262564,0.0020233758088107623
2021-08-06,1.0811054397230428,-0.009570178537639681
2021-08-09,1.0876854522585089,0.006067927294707273
2021-08-10,1.0866695552270746,-0.0009344353629997804
2021-08-11,1.0880970544695165,0.0013127840395287527
2021-08-12,1.0896878545797566,0.0014609343526724716
2021-08-13,1.092125135677498,0.002234180585086773
2021-08-16,1.0963820538438873,0.0038902531876324337
2021-08-17,1.090694828766249,-0.005200766321334205
2021-08-18,1.0962954929515931,0.005121811809791377
2021-08-19,1.0996061463081848,0.003015304334027885
2021-08-20,1.0947179476277988,-0.004455318865369623
2021-08-23,1.095227545478904,0.0004653977570741319
2021-08-24,1.0913166752006649,-0.003577219625109637
2021-08-25,1.085323959573933,-0.005506403466715562
2021-08-26,1.0854227002043215,9.097388680694152e-05
2021-08-27,1.0766366020824143,-0.008127572151373413
2021-08-30,1.0781201185329656,0.0013769690756815917
2021-08-31,1.0747097821465212,-0.003168238454917746
2021-09-01,1.072660176209635,-0.0019089459190021751
2021-09-02,1.0725487102797657,-0.00010392081691606991
2021-09-03,1.0849044726500001,0.01145415117683915
2021-09-06,1.0782415823552196,-0.006160389725847509
2021-09-07,1.0754229732363927,-0.0026175020810684374
2021-09-08,1.075987401244658,0.0005247051217286136
2021-09-09,1.0715928964435948,-0.004092523049618935
2021-09-10,1.063568778202842,-0.007516204615100462
2021-09-13,1.0677175625294932,0.0038932258774354925
2021-09-14,1.0570299915159125,-0.010060170330529236
2021-09-15,1.0684918069364977,0.010785047256895414
2021-09-16,1.0791277461529265,0.009904944436562799
2021-09-17,1.0863085470838114,0.006632222129776419
2021-09-20,1.0856234324258418,-0.0006308804208940144
2021-09-21,1.1061324405602284,0.018715229197839744
2021-09-22,1.1051498666812245,-0.0008886915437741477
2021-09-23,1.1089868310338349,0.003465881937170859
2021-09-24,1.1152191227668384,0.005604074598497391
2021-09-27,1.1387427300419102,0.02087387715038634
2021-09-28,1.1414672062677202,0.002389672528782527
2021-09-29,1.1285469219746818,-0.011383562468127481
2021-09-30,1.1412952865417165,0.011232938189981792
2021-10-01,1.1444708640834549,0.0027785690884804815
2021-10-04,1.1428257395618093,-0.0014384883907970214
2021-10-05,1.1168826842307573,-0.02296242733862007
2021-10-06,1.0926052443160958,-0.021976510207013716
2021-10-07,1.0917120500891062,-0.0008178246622511376
2021-10-08,1.0923676621355016,0.0006003554379608728
2021-10-11,1.091367927330321,-0.0009156189786417718
2021-10-12,1.0814400168930975,-0.00913838662418004
2021-10-13,1.0815382471091064,9.0828666853629e-05
2021-10-14,1.07742467226951,-0.003810699832395445
2021-10-15,1.07188096227005,-0.005158617000911789
2021-10-18,1.0754040723801854,0.0032814584134647495
2021-10-19,1.068185019785111,-0.006735507204905483
2021-10-20,1.0780179041400735,0.009163115980202557
2021-10-21,1.0741399768378053,-0.003603761167765826
2021-10-22,1.083295141054955,0.0084871327958959
2021-10-25,1.0854594128408772,0.0019958667065202162
2021-10-26,1.0884968161213966,0.0027943573255986703
2021-10-27,1.087030988493934,-0.0013475606665855622
2021-10-28,1.093069753996114,0.0055399099949122455
2021-10-29,1.0781297236617842,-0.013762223406278418
2021-11-01,1.064822526630132,-0.012419658982165308
2021-11-02,1.062909961363943,-0.0017977502266692882
2021-11-03,1.0691937868857488,0.0058945008856352635
2021-11-04,1.0838336908325246,0.01359957523367955
2021-11-05,1.089436212695444,0.00515585686319063
2021-11-08,1.0933007506270414,0.003541005659009319
2021-11-09,1.0986589528953257,0.004888970296606399
2021-11-10,1.1015359053744174,0.002615181203558109
2021-11-11,1.1061335948802569,0.004165203308181389
2021-11-12,1.1122892260940613,0.005549570581304994
2021-11-15,1.1115548926589662,-0.0006604181071801218
2021-11-16,1.1061513432294943,-0.004873107208949401
2021-11-17,1.1044623961392672,-0.0015280348518369319
2021-11-18,1.101718083619215,-0.002487841734338192
2021-11-19,1.1042753306751476,0.002318454973478448
2021-11-22,1.1014565975055024,-0.0025558270867119953
2021-11-23,1.115815682510649,0.012952207875991661
2021-11-24,1.0982371336962118,-0.015879402750847718
2021-11-25,1.0947912178355688,-0.003142612081807064
2021-11-26,1.1024525740794218,0.006973634260040204
2021-11-29,1.1037401683339803,0.0011672546790664484
2021-11-30,1.0965168053782224,-0.006565950243992147
2021-12-01,1.0987217478634876,0.0020088415662186387
2021-12-02,1.0999848347791235,0.0011489364379517336
2021-12-03,1.0900705162821467,-0.009054005159527923
2021-12-06,1.094907748189756,0.0044277235055213
2021-12-07,1.0878073756132987,-0.0065060232043924054
2021-12-08,1.0883015135265808,0.00045414815797248376
2021-12-09,1.1020408242717297,0.0125455192187508
2021-12-10,1.1110208522057627,0.008115523680252451
2021-12-13,1.1084115421651242,-0.0023513320337616855
2021-12-14,1.1206481120113665,0.010979242070298614
2021-12-15,1.1137850438910657,-0.006143025298970303
2021-12-16,1.126893964693362,0.011700980208948664
2021-12-17,1.1250152912050246,-0.0016685165436934463
2021-12-20,1.1329358889286316,0.007015767463509667
2021-12-21,1.1355442594358334,0.0022996645208498145
2021-12-22,1.1332545394493583,-0.0020184432087866355
2021-12-23,1.1265082213920845,-0.005970837485119396
2021-12-24,1.123485311719333,-0.002687040159979115
2021-12-27,1.118901905338231,-0.004087976179332306
2021-12-28,1.131178287880341,0.010912059396268603
2021-12-29,1.1356133535775603,0.003913082504211587
2021-12-30,1.141285278564065,0.00498216006524943
2021-12-31,1.1448622762370464,0.0031292823461202546
2022-01-03,1.1460747524168418,0.0010584981410111938
2022-01-04,1.143027528328316,-0.002662376350863832
2022-01-05,1.1341445383154753,-0.007801812784031553
2022-01-06,1.1357449970328892,0.0014101646425593028
2022-01-07,1.1424944567920856,0.005925171293411219
2022-01-10,1.138325465568823,-0.003655699273146018
2022-01-11,1.13225694875848,-0.005345352118982058
2022-01-12,1.1323479895487216,8.040324274725952e-05
2022-01-13,1.139924207556999,0.006668431795129465
2022-01-14,1.136799562746187,-0.0027448624320568216
2022-01-17,1.1432104689295284,0.005623591992633098
2022-01-18,1.1405009934786654,-0.00237287132527525
2022-01-19,1.1439088173308956,0.0029835508182648462
2022-01-20,1.1480290034150986,0.0035953772264566974
2022-01-21,1.1546052340017094,0.005711934930458962
2022-01-24,1.1619754152145365,0.00636300409587337
2022-01-25,1.1527695200105648,-0.007954175512880135
2022-01-26,1.160455293191783,0.006645096852891913
2022-01-27,1.1560992616016958,-0.0037607892421207267
2022-01-28,1.1616889920977556,0.0048233408069481565
2022-01-31,1.1592316843958574,-0.002117529172785182
2022-02-01,1.1666586562330121,0.006386369082206689
2022-02-02,1.170305329630778,0.003120866542786982
