observation,state_h,state_q
0.13875173713366099,-0.7090400072999068,0.0
1.0258937605406442,-0.5543861825742907,0.0
-1.1223635019451839,-0.5539355983319456,0.0
1.2122800953622577,-0.7005376084420352,0.0
0.3001410522620878,-0.9168487074953302,0.0
-0.37831474742416654,-0.9390062438736293,0.0
-0.8974552672280689,-1.0209210923134535,1.0
0.781760235130675,-1.0486801106845107,0.0
-0.19138236043681656,-1.0986376299936322,0.0
0.21924388960624877,-0.9284896344072167,0.0
0.11643961167144289,-0.6379830613560552,0.0
-0.0202692249622007,-0.4874075458954158,0.0
-1.6506007278965462,-0.4556990877999203,0.0
1.4069747777158408,-0.6396357321143639,0.0
-0.3194917866309981,-0.4845476546648382,0.0
-0.2586380013370916,-0.5426658007309073,0.0
2.1301923388766473,-0.39680809679882634,0.0
0.47993279326450516,-0.38144189250107036,0.0
0.3508040272289015,-0.40851611488494194,0.0
0.5045520991457114,-0.5539912098162588,0.0
0.3708257097706108,-0.4045784228548846,0.0
-0.2654883380308282,-0.46874202850119995,0.0
0.6050914461250007,-0.7833015669147636,0.0
-0.3469425360263438,-0.8977245549000392,0.0
0.3554357853687016,-0.5377305664159278,0.0
-0.058127901487741024,-0.7857424023726164,0.0
-0.4915458364140961,-0.6735492120479258,0.0
-2.144866788380212,-0.5486704244249059,1.0
-0.36929649667138464,-0.3618426612441238,0.0
1.4424461063624963,-0.1627305449661934,0.0
0.4007603572300385,-0.24211420023383332,0.0
0.8940449544435123,-0.49971463505389546,0.0
-0.5337573945403004,-0.8738622417373494,0.0
-0.10456595234148286,-0.8404964893188874,0.0
0.44092922213817626,-0.8147733585463294,0.0
1.3899177957882893,-0.7625744671415244,0.0
-0.6979362456751478,-0.7827613587851552,0.0
-0.5456046189563267,-0.9759492861617618,0.0
-0.4672847737841155,-0.9872728648247197,0.0
-0.42629654041888193,-0.8526269942769835,0.0
-0.046146693504828765,-0.7747839963242041,0.0
-1.0037734391718636,-0.7422351046233209,0.0
0.2761332675967448,-0.5495401364827955,0.0
-1.4690635713481477,-0.9245422272582929,1.0
-0.555881044215139,-0.8196464880459454,0.0
-1.5545818227077195,-0.7897398381580776,1.0
-1.27177614487094,-0.522852815391369,0.0
0.5642947731003976,-0.7293276119565028,0.0
-0.39133049357872735,-0.701198825624682,1.0
0.41744994016653003,-0.5189957783147557,0.0
0.43634320736307547,-0.4189869326147726,0.0
0.33204125691050546,-0.5915635323874893,0.0
0.16818498864783252,-0.7248064620619705,0.0
0.021253374268596185,-0.8251587884090459,0.0
-0.3593641579078666,-0.7900670076049844,0.0
-1.5710188752090957,-0.8581107457092663,0.0
-1.4200517723789003,-0.6207268740862042,0.0
-0.7930006992397489,-0.6786776642930097,0.0
0.5176195787444867,-0.6013831629927477,0.0
-0.12189136943507231,-0.30543892081108165,0.0
-3.3103717462835234,-0.2339872381414651,1.0
-0.15507254226269218,-0.2323090155506259,0.0
0.3185778142626561,-0.0051566034161792396,0.0
-0.2980975925887524,-0.1653589924934112,0.0
-0.2741597120103511,-0.44419262009407345,0.0
0.38051677531349476,-0.47310500694401936,0.0
0.2051006238921024,-0.5673196611611508,0.0
0.24774138993889683,-0.6873812949317889,0.0
-0.14087562461759076,-0.3393695136812243,0.0
-0.4631419669199242,-0.23667204819066892,0.0
1.2737168887982921,-0.32488300768654316,0.0
-0.38573544216937616,-0.4139625914283421,1.0
-2.0039406090627057,-0.28873566571450837,1.0
-0.1447143707790928,-0.6581269976009949,0.0
-0.04432435388593651,-0.5014383039239256,0.0
0.4667681749150046,-0.3590191115900055,0.0
0.5711858724581528,-0.4114789556019254,0.0
-0.9078091832497266,-0.5843963040399638,0.0
-0.6745851624539716,-0.8313861070990682,0.0
-0.9780309511886981,-0.8508713644245961,0.0
0.46685150611186577,-0.9937781897761483,0.0
0.032546414621834295,-1.1649889819517985,0.0
0.09224833244087383,-1.0777284896636254,0.0
-1.3914546907952816,-0.9587315266109779,0.0
-1.2406483515478162,-0.8097077711649225,0.0
0.34598749470703827,-0.8005613148788948,0.0
-0.19445047221449246,-0.8623019799203822,0.0
0.6826381337917045,-1.018693106382093,0.0
0.24824437107514613,-1.1562598728619993,0.0
0.3932955557887823,-0.9641222866195727,0.0
-0.35215574354026574,-0.9140799068206696,0.0
0.7808240995332244,-1.1086336532620527,0.0
0.11894491996621853,-1.06709263113581,0.0
-0.704583801694473,-1.2291005577710332,0.0
0.4834707493317992,-1.2299071078103918,0.0
-0.11018222980433683,-1.2212930787123601,0.0
-0.6280639839819816,-1.3770183659592323,0.0
-0.06439943557382881,-1.2890245427983251,0.0
0.022105675880573213,-1.130998598629387,0.0
0.20262603525660344,-1.253825439865878,0.0
-0.7348726744149636,-1.0531110099291416,0.0
-0.3335186591544347,-1.099383669182902,0.0
0.18346303325996663,-1.05846943686193,0.0
-0.6518245426102017,-1.1170142407754529,0.0
-1.1699859743630523,-1.185689982132001,0.0
-0.056694846242809065,-1.4593960556544177,0.0
0.8301610764241196,-1.26348569964551,0.0
-0.43865738085669037,-1.4247482433899017,0.0
-0.1618156488717169,-1.4609450968416606,0.0
-0.05220231166446406,-1.1613577118267402,0.0
0.482180485212003,-1.1368583065650164,0.0
-0.2636109420585824,-1.2388422368607854,0.0
0.008087404150219864,-1.0953867657711451,0.0
0.39588759380940575,-1.0420376938071956,0.0
0.046365279118741165,-1.1880794759675248,0.0
-0.213886063203033,-1.2864630163743414,0.0
-0.5091879079046323,-1.365600246123061,0.0
-1.0504626051405879,-1.245989837120935,0.0
-0.01504955982627523,-1.2404580359467037,0.0
-2.254486215198167,-1.1994103189417755,1.0
-0.21880524585537975,-1.3574265880566296,0.0
-0.235778686525969,-1.7219587670388787,0.0
0.4349091479059737,-1.7615582981159212,0.0
-0.6119476787678984,-1.8401141450246488,0.0
0.6599578802995711,-1.756456964875909,0.0
-0.5122099232733274,-1.8270943727238393,0.0
0.1620853995590257,-1.7917936043929006,0.0
0.49853472544740957,-1.6847024829635946,0.0
-0.9115018182468424,-1.448716144990193,0.0
-0.2722457912402183,-1.4829406429347567,0.0
0.19611008283607226,-1.4933760999391739,0.0
0.2103575546899442,-1.513415216429634,0.0
0.11383850404229262,-1.3232166296046683,1.0
0.4118971944015422,-1.4861498070943633,0.0
0.5843032384267508,-1.4398238529622747,0.0
-1.467547483893403,-1.3832252638298397,0.0
0.23416413034033678,-1.314295645457187,0.0
0.7397720774615535,-1.233237375503452,0.0
0.2131366378538537,-1.2988447739742497,0.0
-0.06499598142959993,-1.047348270980231,0.0
-1.1946012034654019,-1.0512694332793378,1.0
-0.06733061968299872,-0.9110776867028425,0.0
-0.6707274510815049,-0.8802770533408323,0.0
0.3099215552913073,-0.7181668594302277,0.0
0.5295911619692606,-0.6571163827424179,0.0
0.2438655918526225,-0.6112449235042059,0.0
1.0590809484167567,-0.6683005397196468,0.0
0.28747244023150054,-0.40909601533800344,0.0
0.7048401473312876,-0.31179970411022684,0.0
0.5344501863831518,-0.34133810989080987,0.0
-0.3129923297085549,-0.3606489729140923,0.0
1.262439858142139,-0.26639227918219854,0.0
-0.8513522245336198,-0.36351222237027,0.0
0.5138072692962333,-0.37478085790053195,0.0
0.5191472141371198,-0.34255612798461044,0.0
-2.65452406786294,-0.6784724454116886,1.0
0.1436946581796889,-0.6888132178829898,0.0
-0.0009461141529519217,-0.7732029829560351,0.0
0.49384452351740693,-0.6320864459232389,0.0
0.06879111830785568,-0.7863426251151651,0.0
0.34474732714083023,-0.907100865065858,0.0
-1.862278495418016,-1.0532316142240918,1.0
0.877251253752829,-1.0351875026112678,0.0
0.2681730401200505,-1.0116555154348377,0.0
0.6750381101247015,-1.0343586156260953,0.0
0.2586195564054424,-1.129982925189266,0.0
-0.7074088745828493,-0.9093145438946079,0.0
-1.271591091350792,-0.9464290056106158,1.0
0.9863755819450032,-0.750184155781088,0.0
0.043173572485320576,-0.7211157590474081,0.0
-1.0807683398045869,-0.7129229274341531,0.0
0.006227367294688247,-0.6235485071189445,0.0
0.9476165462717057,-0.515602213968032,0.0
1.0725753365871724,-0.29325632210174624,0.0
0.4833320963136736,-0.14494373497801682,0.0
-0.6719877563249238,-0.3351960741107329,0.0
-0.2508365456678361,-0.15960543171619787,0.0
0.0660543384835018,-0.3576545949562271,0.0
-0.8914780542616432,-0.20687288529403502,0.0
-0.2173586922011,-0.16311910702864202,0.0
-0.08837439249707173,-0.21585189579506597,0.0
-0.22916741261913964,-0.2759607554478147,0.0
1.0545936904106405,-0.4005598342108767,0.0
0.003093708374262491,-0.4092873440769952,0.0
-0.4991113113952839,-0.16918947329720646,0.0
-0.34908499887811156,-0.19193460680765492,0.0
0.932657237987241,-0.06332001461716102,0.0
0.10785383369090419,-0.050523624663827,0.0
-4.313780881537097,-0.07880693891073917,1.0
-1.3074587125325396,-0.2845032946995726,0.0
1.4360309098089958,-0.4537419007052094,0.0
-1.462544743159026,-0.5318920563367506,0.0
-1.2073146735678704,-0.5634673226079268,0.0
0.2955351088628943,-0.6908594716762277,0.0
0.4038899403126989,-0.8982070351494965,0.0
0.2326336964284451,-0.9028566255877406,0.0
0.6707019997547629,-0.8138261197489185,0.0
1.2766468103739514,-0.8579094536164139,0.0
-0.627168437301188,-1.046372152131296,0.0
-0.054991216435526354,-1.2433621575611091,0.0
-0.4514847491254798,-1.3336458358951147,0.0
-0.29941337205339835,-0.9813915292268519,0.0
-0.8317014490909126,-1.0098432849279537,0.0
0.698240705882132,-1.2811407883771744,0.0
0.41276693072505394,-1.2793719898815124,0.0
-0.2854788972309892,-1.4061253794807533,0.0
-0.5832100701790167,-1.3100105625039058,0.0
0.04130748558748406,-1.4783294954135295,0.0
0.28121345880080345,-1.4149281302327263,0.0
-0.5201774685343101,-1.3097516791259496,0.0
0.04025967756866347,-1.0479211973214677,0.0
-0.8959572286901557,-1.1083059681703689,0.0
0.18685803954379737,-0.959961903748842,0.0
-0.02257099498886925,-1.069971774937573,0.0
0.06507244602723193,-0.8069254153997941,0.0
-0.08166172020608495,-0.6933509514761653,0.0
0.3923482629484362,-0.8279589901587485,0.0
0.27600831374367785,-0.6025753723663394,0.0
1.1370650688964024,-0.7080382145840811,0.0
-1.5587583167642554,-0.6622423455951143,0.0
0.15385326062856264,-0.9744904644570542,0.0
0.45819972717581076,-1.1742151660211249,0.0
-1.2019905405498525,-1.1435327292690693,0.0
-2.4571128980336727,-1.1005806842528234,1.0
-1.1039455198081545,-1.2711829585602519,0.0
-1.3813907159009928,-1.1709069040498847,0.0
-0.18004571494109145,-1.3152424908287466,0.0
0.192463859835299,-1.4827853328739729,0.0
0.188286697088881,-1.3834827100123896,0.0
-0.2526270584686149,-1.5947365505811333,0.0
0.43902868499947195,-1.580231623291081,0.0
0.34721559375879996,-1.5188846010677546,0.0
0.11063839354256753,-1.785016377930608,0.0
0.24979031709389632,-1.6996701492736768,1.0
0.22647017748284146,-1.2720682157127174,0.0
1.2689013091042727,-1.1980575148330017,0.0
-0.061629091744429244,-1.1430892688298082,0.0
0.19579085349121955,-1.1767288077125888,0.0
-0.32586291101919074,-0.8844837223214483,0.0
0.5699828112847704,-0.9495002066535713,0.0
0.20573900415986182,-1.2109965659353117,0.0
0.4828225669979912,-1.373714855487382,0.0
-0.8201580021132274,-1.5897166261917912,1.0
0.08062352056304063,-1.5756697349716597,0.0
-0.6183392996187982,-1.514714930395403,1.0
0.043458031689491194,-1.5468892657091933,0.0
-0.4678927835954372,-1.3431689218763416,0.0
0.22569722516171267,-1.4336606577720028,0.0
0.024701281911566897,-1.7013335554479907,1.0
0.5365148097095861,-1.5939615722845668,1.0
0.31108345397254455,-1.606753152373295,0.0
0.2364136439689363,-1.5501645302864628,0.0
0.5675717527856288,-1.5964869059666245,0.0
0.5009630129376421,-1.3734061811794802,0.0
-0.11397987288303639,-1.2165331447206589,0.0
-0.5125001281675519,-1.1514575609311115,0.0
0.4469419766624305,-1.0232497747454312,0.0
-0.9611068846221485,-1.0631915010267394,0.0
-1.7697376456863534,-1.025753464264045,0.0
0.19670536320839813,-1.2120784807902487,0.0
0.14300230386398646,-1.4143189408628296,0.0
-0.35039266823220777,-1.0530224038546918,0.0
-0.22800599463006205,-1.1002634834669809,0.0
0.058524023729642265,-0.8771783913566151,0.0
-0.5333097447517184,-0.6130652804822077,0.0
0.027630021814978045,-0.7527372054558532,0.0
-1.0975475157552657,-0.9531140895547321,0.0
-1.4141086254496393,-0.938097862951027,0.0
-0.8977978746519772,-0.9685689961126785,0.0
0.33689751392575185,-1.0281135666191774,0.0
-0.4885093567063291,-1.0100824940670206,0.0
0.11522675955030749,-0.8780712324087799,0.0
-0.6584681552443509,-0.9741730586653328,0.0
-0.6878676995398963,-1.0279900781474194,0.0
-0.3942321662878956,-0.920353822354339,0.0
0.3472545540323762,-0.723971198352483,0.0
0.07835564967875382,-1.0483309145013617,0.0
-1.1894996045090034,-1.0366940116909207,0.0
0.6890791508312943,-1.287942163608847,0.0
-1.4165057011614528,-1.3265800571833652,0.0
0.5487961775297008,-1.3519014860603011,0.0
0.34534435757704884,-1.1615664660009881,0.0
-0.6810400258647432,-1.0734154377446723,0.0
-1.1482144127965166,-0.7698996666845614,0.0
0.531199980237421,-0.9163423797745323,0.0
-0.15216495238811,-0.8833088000734094,0.0
0.22211909139849226,-1.1539202522057277,0.0
-0.1829114936886921,-1.3843613821748715,0.0
0.3502933659711064,-1.579217578999858,0.0
0.06809237373636738,-1.4404728549813257,0.0
-0.292498125442341,-1.5497449354502222,0.0
-0.6757180013229025,-1.7077736573555562,0.0
-0.0055780681870560905,-1.6827711409524846,0.0
0.4018045827350006,-1.8803278987136547,0.0
-0.05129452128544508,-2.1860461674086955,0.0
-0.5763862249931629,-2.0679344079824684,0.0
-0.138059245667981,-2.3875478720058254,0.0
-0.2034705533268191,-2.5538877738361796,0.0
0.07007065422470307,-2.4505754909218895,0.0
0.38266271347679187,-2.17039299545445,0.0
0.5134010734308917,-1.9456002341901109,0.0
-0.15287396363706746,-1.8410203613845477,0.0
0.0323973552739442,-1.7725568910794627,0.0
-0.7042467927759355,-1.8510909136211038,0.0
0.01914821272809215,-1.7769563075839738,0.0
0.498748892549715,-1.6393694022500849,0.0
0.402140258181227,-1.971833004250884,0.0
-0.00588619607075693,-2.125659375849586,0.0
0.34950255609045,-2.0494293063726,0.0
0.18352205505207098,-2.016704140687733,0.0
0.016522697921507706,-2.3483191941217565,0.0
-0.21697868533621673,-2.3257449438972917,0.0
-0.118379647627769,-2.361962999976053,0.0
-0.5416818489464645,-2.3565710729714486,0.0
-0.3656353211591897,-2.203104470906987,0.0
-0.2337960047394899,-2.182410650435872,0.0
-0.2428689157031506,-2.1133432166667783,0.0
-0.20687212417527423,-2.093340980571885,1.0
0.12790251969541433,-2.094653663051311,0.0
-0.3463638379388518,-2.170716317814918,0.0
0.21138237521507008,-2.216266530234041,0.0
0.2819521583690508,-2.2605259647562566,0.0
-0.4369348852678419,-2.3029318865463524,0.0
-0.1442972247374348,-2.3436255540413757,0.0
-0.4260671158929899,-1.9471258049161695,0.0
0.0874410691911123,-1.992722231826086,0.0
0.4430219285523398,-1.6775044455301782,0.0
0.27647732487347926,-1.6817723371683224,0.0
-0.625599219490033,-1.6782944285126074,1.0
0.43938698549739835,-1.737209515324558,0.0
0.430632979399071,-1.9247461543325817,0.0
0.028589576529754124,-1.882363170828288,0.0
-0.08499525524096857,-1.8502637908524995,0.0
-0.4931547869057938,-2.0410526874729267,0.0
-0.14026152317191543,-2.0382544335796307,0.0
0.2748869748125494,-1.7854977508260412,0.0
-0.19226986110106983,-1.8781305967405695,0.0
-0.2780488624583733,-1.717858306389909,0.0
0.7017882278621463,-1.7811683694514677,0.0
-0.5789702574008612,-1.4175866877830354,0.0
-0.49151440350721975,-1.5216999763117844,0.0
-0.42755505337713134,-1.527691633800469,0.0
-0.261675882413248,-1.090425539271996,0.0
0.6533957408911577,-1.0769101268062782,0.0
-0.670033792153033,-1.030065442391673,0.0
-1.6251602987712896,-0.8098101895989188,0.0
0.685297435581468,-0.9630282807098058,0.0
-0.9087772509524584,-1.2029393826247299,0.0
-1.0174862127341096,-1.1980368784519735,0.0
-0.3029722989717288,-1.2409504886094735,0.0
-0.15891089616880008,-1.3001737969374094,0.0
0.24256802075857675,-1.3526159222844873,0.0
-0.9982128370617678,-1.3421219091843966,0.0
0.0754048858405708,-1.6279333323877092,0.0
0.6417448066127878,-1.6784143936919447,1.0
0.5229202459417702,-1.6971862306418737,0.0
0.3906276084741618,-1.5795868819250205,0.0
-0.3418403317147123,-1.328376838297407,1.0
0.3005941145065368,-1.3099140224327612,0.0
0.7765979092880756,-1.287422167310128,0.0
0.4334519424660373,-1.4139033298477257,0.0
0.014500497334783853,-1.6260922054664744,0.0
-0.26410536174246857,-1.7750553118834616,0.0
0.20134678271631645,-1.7171113491154528,0.0
0.15998404287337245,-1.7993880630681809,0.0
0.5235593268093953,-1.9849507298388054,0.0
-0.08491025575956156,-1.8017873819674874,0.0
0.37718529652693183,-1.6759551677984588,0.0
-0.44597421406339444,-1.7399474942933435,0.0
0.5264486102758278,-1.9920083661807686,0.0
-0.15159115286744848,-2.206160788489323,0.0
-0.36212786620693055,-2.154758850237136,0.0
0.3602819516313964,-2.0901708320432943,0.0
-0.08979940934095958,-2.1749426863392705,0.0
-0.14777857144920098,-2.226933495891333,0.0
0.18606008849505146,-2.3514858848113778,0.0
0.010094720565816107,-2.33044521749181,0.0
-0.3155867932775549,-2.268433511394085,1.0
0.40545575154630764,-2.1539073998858442,0.0
-0.08749558454833829,-2.576435062692182,0.0
-0.48605841576751074,-2.7490699081818484,0.0
-0.16480450834616048,-2.5272491457920903,0.0
-0.46062491420341745,-2.634015322583574,0.0
-0.3596626285820717,-2.645533680683967,0.0
-0.20857726271534646,-2.3555333045606957,0.0
-0.3634051293602541,-2.435110131539142,0.0
-0.19313594939143888,-2.719111758903696,0.0
0.013883794676895243,-2.8039038394270888,0.0
0.05545401302252857,-2.712981072894976,0.0
-0.07007987749680614,-2.8152709776450777,0.0
-0.06519390132738218,-2.8487205943120593,0.0
0.057948919580184804,-2.828678490249395,0.0
-0.05853202778180374,-2.7871102273298884,0.0
-0.33393285093472364,-2.779501513683882,0.0
0.4269829879965114,-2.610637934315062,0.0
0.008944147288276688,-2.489018517615514,0.0
0.057346484440809156,-2.4821573843975524,0.0
0.10902927704712706,-2.552775223145222,0.0
0.026144394798553742,-2.424393477155806,0.0
-0.1661675154213005,-2.3228600322362682,0.0
0.1636191545753799,-1.9510513389003934,0.0
-0.03670789208739781,-1.8847416364391307,0.0
-0.4594571794857274,-2.024839051628315,0.0
0.6703960601758427,-1.727516454040807,0.0
0.25096545273405246,-1.6817962928451367,0.0
0.05867822722973926,-1.5898519589611855,0.0
0.25615533868587054,-1.5826262180566708,0.0
0.4921225211558395,-1.955430678772724,0.0
0.04182912343079098,-2.0007879897826237,0.0
-0.3920203605644027,-1.8602388704511372,0.0
0.7829788882352761,-1.7902427779538461,0.0
0.25785166289863015,-1.8810513922118297,0.0
0.31492926586913694,-1.779931410305068,0.0
0.13889880173530225,-1.940239184643497,0.0
-0.24205592457407596,-1.8245657887555307,0.0
1.324575768171802,-1.963763101257677,1.0
0.3771767245827643,-1.877897071127849,0.0
-0.13524018187781042,-1.8564107267982959,0.0
0.02035454691849234,-2.041755529834626,0.0
-0.7164457009704639,-2.2034223694459056,0.0
-0.3644587976931156,-2.304588397284454,0.0
0.24600929141120093,-2.2416835377909603,1.0
0.06256574180163249,-2.2746294786558754,0.0
0.03241393890687146,-2.1419799933808688,0.0
-0.6685074672525003,-1.99001728615969,0.0
-0.3007362713531597,-1.7287928391727163,0.0
0.6322489737970699,-1.5911479101420605,0.0
0.16436002224332652,-1.7305065447953702,0.0
0.21617264826907212,-1.6341398933003994,0.0
0.09407532836739775,-1.65399708539865,0.0
-0.37868568480431475,-1.5184962016992765,0.0
1.0460526568695572,-1.4927906269388915,0.0
0.045001714887271255,-1.5565728249119102,0.0
-0.4407678666030329,-1.1891988722887281,0.0
0.17197730763395583,-1.2362516163915602,0.0
1.6073361287487071,-1.0402968404996031,0.0
-0.5775243742045699,-0.9799522878683103,0.0
-0.041726747246810296,-0.840068315853743,0.0
0.1553066008987193,-0.7351424051869905,0.0
0.4887812554592082,-0.6529442403263962,0.0
0.8831920358000195,-0.7749350521809494,0.0
1.9952910859292963,-0.6866737694614184,0.0
-0.528462269204153,-0.9524574719640992,0.0
0.19180828865634364,-1.115521234945733,0.0
0.3471573506915712,-1.104300849683069,0.0
-1.0442719064798183,-1.1571831647161592,0.0
-0.0634981790403588,-1.3028240316396071,0.0
0.3671182146848281,-1.3640031653753375,0.0
0.08201981107089142,-1.492744093605393,0.0
-0.08940059422020202,-1.7564085058643997,0.0
0.035902148459049626,-1.855724812540469,0.0
-0.985518686313694,-1.7393343307816698,1.0
0.3461173635865984,-1.6515059498280735,0.0
-0.41234230331810456,-1.4850229701598354,0.0
-0.31157621361467075,-1.4683875496551637,0.0
0.03717685448204571,-1.6771702236501695,0.0
0.06210206167155935,-1.7759616481954925,0.0
0.21090804168633157,-1.665790503051488,0.0
-0.37406269262923936,-1.807450987290042,0.0
-0.34215586037560186,-1.9398190683916368,0.0
-1.829742512233338,-1.9573704791468527,1.0
-0.6473716530575103,-1.787260321637478,0.0
-0.4058631399986653,-1.875336015454138,0.0
0.40752662755555746,-1.861753917217235,0.0
0.3963586743034358,-2.0132688855316836,0.0
-1.2313358581008726,-1.9002321618317022,1.0
0.23502255862571975,-1.902472179894719,0.0
0.16042077587536277,-1.9075392558810473,0.0
0.04565892164375778,-2.0438801660871873,0.0
-0.15878293635761137,-2.472130741051431,0.0
0.28280358343457557,-2.7255883022892373,0.0
0.18704464477710595,-2.6322768519376556,0.0
0.14561324233131745,-2.241693979096111,0.0
0.4214993165944408,-2.033221044507745,0.0
-0.1998904080339324,-1.8630630532398322,0.0
-1.0775124385592438,-1.8830890189116303,0.0
0.7403765776197428,-1.9218012694027515,0.0
0.08228440508837931,-1.8921408594132898,1.0
0.1993523894436287,-1.823490400540857,0.0
0.9343059786940844,-1.7438357484771245,0.0
0.4724659043902006,-1.762080217337127,0.0
-0.9310336795558206,-1.7374603481591082,0.0
-0.42722668432250366,-1.4948459530731504,0.0
-0.20874358919345443,-1.712876695475964,0.0
0.7878790633545169,-1.6787912025017704,1.0
-0.9552723679445022,-1.531836932693714,0.0
-0.08148966710100326,-1.544169744663804,0.0
0.2881654191076982,-1.631610113774237,0.0
-0.554431352777219,-1.519421613392864,0.0
0.4838935905052428,-1.8318052618036633,0.0
-0.16058260237316455,-1.5711507315371982,0.0
0.5335552029375669,-1.481966065208875,0.0
-0.5132837387153498,-1.5256752765850023,0.0
-0.16376451676091408,-1.5456704709344977,0.0
0.016526883533728585,-1.895187802592355,0.0
-0.5983792774865341,-1.8813378736409028,0.0
-0.612177989790181,-1.9324498711748295,0.0
